fileyear,Program,Level,Number,MedianAnnualFamilyIncome,Person,IHSS,Child Welfare,Foster Care,DDS,Black,White,Hispanic,Asian_PI,Native_American,Other_missing,Female,Male
2019,WIC,U.S. Congress,District 14,137362.5,12686,23,144,69,306,257,616,8672,2149,304,688,7974,4712
2019,WIC,U.S. Congress,District 15,138219.84,15412,44,238,127,402,1054,1144,9314,2276,261,1363,9744,5668
2019,WIC,U.S. Congress,District 16,53672.85,70247,154,1873,1109,1498,3149,4363,54826,5571,238,2100,43879,26368
2019,WIC,U.S. Congress,District 17,153681.66,9233,33,235,88,226,314,508,5654,2018,128,611,5699,3534
2019,WIC,U.S. Congress,District 18,174782.52,7980,23,203,82,220,296,539,6292,344,146,363,4978,3002
2019,WIC,U.S. Congress,District 19,119704.86,21973,66,747,275,563,444,589,17432,2480,174,854,13832,8141
2019,WIC,U.S. Congress,District 20,88412.94,39424,80,566,266,879,195,1404,36851,304,162,508,25131,14293
2019,WIC,U.S. Congress,District 21,49111.92,71610,99,1453,790,1463,2052,3357,63430,1132,176,1463,44756,26854
2019,WIC,U.S. Congress,District 22,72652.14,46376,127,1296,773,1335,1500,4552,35684,3074,151,1415,29017,17359
2019,WIC,U.S. Congress,District 23,70584.03,46793,90,1760,1045,1188,3543,7707,32142,1095,231,2075,29363,17430
2019,WIC,U.S. Congress,District 24,92141.28,29317,42,628,334,936,151,2250,25995,256,67,598,18744,10573
2019,WIC,U.S. Congress,District 25,92318.49,27408,125,2430,1333,1287,4315,2124,19379,396,89,1105,17091,10317
2019,WIC,U.S. Congress,District 26,98106.03,23015,44,592,298,1295,190,1155,20949,288,70,363,14601,8414
2019,WIC,U.S. Congress,District 27,95533.02,16652,49,620,267,578,648,763,9668,5102,65,406,10242,6410
2019,WIC,U.S. Congress,District 28,90154.35,14259,41,571,221,537,393,4142,8376,868,85,395,8898,5361
2019,WIC,U.S. Congress,District 29,64647.99,39737,125,1528,551,1855,751,2733,34599,924,90,640,25096,14641
2019,WIC,U.S. Congress,District 30,103877.73,16693,42,575,266,757,648,2243,12296,742,46,718,10569,6124
2019,WIC,U.S. Congress,District 31,75101.4,42179,123,1449,862,943,4216,2638,32827,989,199,1310,26409,15770
2019,WIC,U.S. Congress,District 32,79964.28,37301,76,1364,730,1440,563,973,31678,3412,127,548,23311,13990
2019,WIC,U.S. Congress,District 34,52861.05,36946,79,1759,604,1363,1059,374,32746,2166,98,503,23196,13750
2019,WIC,U.S. Congress,District 35,69814.8,45705,111,1490,822,1153,2029,1374,40009,1343,194,756,28345,17360
2019,WIC,U.S. Congress,District 36,65962.71,38854,115,1298,771,714,2172,3582,31358,514,159,1069,24364,14490
2019,WIC,U.S. Congress,District 37,77158.62,31969,105,1774,736,1273,6524,892,22748,495,161,1149,20109,11860
2019,WIC,U.S. Congress,District 38,83461.95,31705,89,1248,657,1049,871,923,27512,1492,169,738,19814,11878
2019,WIC,U.S. Congress,District 39,105189.48,18183,49,529,347,536,323,1018,13775,2401,84,582,11272,6911
2019,WIC,U.S. Congress,District 40,53636.22,59553,171,2427,929,2013,2536,765,55244,324,97,587,37067,22474
2019,WIC,U.S. Congress,District 41,74393.55,46160,155,1404,923,1019,3627,2754,37634,657,261,1227,28742,17418
2019,WIC,U.S. Congress,District 42,98144.64,27522,113,867,615,702,1271,4058,19653,969,159,1412,17188,10334
2019,WIC,U.S. Congress,District 43,72421.47,43150,141,2017,880,1564,8108,867,31228,1144,295,1508,26985,16150
2019,WIC,U.S. Congress,District 44,60946.38,56598,167,2631,1208,1835,6134,739,47295,815,337,1278,35178,21391
2019,WIC,U.S. Congress,District 45,131005.71,10351,36,307,199,297,224,1359,7608,713,48,399,6423,3928
2019,WIC,U.S. Congress,District 46,73240.2,43483,104,978,488,1083,441,1461,38248,2422,190,721,27043,16427
2019,WIC,U.S. Congress,District 47,84864.78,27620,81,1137,543,893,2323,1274,18573,3786,265,1399,17258,10362
2019,WIC,U.S. Congress,District 48,113711.4,13154,44,304,173,334,144,1308,9428,1694,90,490,8242,4912
2019,WIC,U.S. Congress,District 49,110235.51,19410,24,375,204,424,540,2852,13887,372,253,1506,12163,7234
2019,WIC,U.S. Congress,District 50,90683.01,26818,59,640,377,917,725,5585,18106,566,181,1655,16671,10135
2019,WIC,U.S. Congress,District 51,57333.87,47287,97,998,543,1587,2446,1248,40564,1409,201,1419,29603,17663
2019,WIC,U.S. Congress,District 52,125592.39,8171,25,161,98,279,529,1879,3713,1024,60,966,5207,2964
2019,WIC,U.S. Congress,District 53,94943.97,26138,64,606,336,794,2835,3505,15876,1476,205,2241,16332,9791
2018,CalFresh,State Assembly,District 01,73527.44,68130,1160,2187,668,685,1328,49376,7196,1575,2096,6559,35069,33061
2018,CalFresh,State Assembly,District 02,81188.1,66646,1419,2567,613,850,1405,36683,14256,1793,4234,8275,34502,32144
2018,CalFresh,State Assembly,District 03,66943.8,87953,1244,2614,809,1102,2974,48544,23648,4678,1325,6784,45963,41990
2018,CalFresh,State Assembly,District 04,93095.1,49877,1258,1337,322,635,1939,21163,18621,1595,1074,5485,26854,23023
2018,CalFresh,State Assembly,District 05,76411.58,69692,941,1991,507,635,1274,33019,26843,683,992,6881,36272,33420
2018,CalFresh,State Assembly,District 06,118052.76,26545,532,674,273,294,1192,14750,4082,1069,219,5233,14375,12170
2018,CalFresh,State Assembly,District 07,75017.04,112017,1585,3359,570,836,27108,25698,25680,8829,1209,23493,58320,53697
2018,CalFresh,State Assembly,District 08,74775.96,86148,1270,1975,571,696,14518,26245,13759,4673,661,26292,46354,39794
2018,CalFresh,State Assembly,District 09,80956.82,73578,1114,1366,318,698,15960,11127,19554,10542,497,15898,39914,33664
2018,CalFresh,State Assembly,District 10,124532.52,30786,976,773,166,415,1668,11327,12024,1131,335,4301,16288,14498
2018,CalFresh,State Assembly,District 11,97528.62,58096,820,1086,294,536,15308,13854,15118,3582,356,9878,32347,25749
2018,CalFresh,State Assembly,District 12,77968.8,68695,726,1266,345,737,3206,24986,30050,3228,217,7008,37377,31318
2018,CalFresh,State Assembly,District 13,71936.9,101095,766,2125,578,1353,17580,16766,43111,12457,405,10776,54351,46744
2018,CalFresh,State Assembly,District 14,101434.9,47336,813,841,218,402,12037,9719,12625,4084,261,8610,25976,21360
2018,CalFresh,State Assembly,District 15,112078.68,38985,733,741,187,327,13145,4368,10363,2889,102,8118,21653,17332
2018,CalFresh,State Assembly,District 16,175548.38,9917,247,195,70,99,956,3071,2151,1177,37,2525,5617,4300
2018,CalFresh,State Assembly,District 17,130479.16,49192,1774,1274,178,380,9486,6126,10575,11248,286,11471,23916,25276
2018,CalFresh,State Assembly,District 18,88266.64,75163,1471,1644,363,709,28426,5057,20580,10519,280,10301,40915,34248
2018,CalFresh,State Assembly,District 19,130433.1,23691,1002,387,108,197,1729,2683,4890,8524,68,5797,13000,10691
2018,CalFresh,State Assembly,District 20,118104.7,36612,901,640,172,402,6017,4367,12782,6144,140,7162,20380,16232
2018,CalFresh,State Assembly,District 21,60557.14,116563,947,2553,687,1037,6032,25697,71913,4447,316,8158,61796,54767
2018,CalFresh,State Assembly,District 22,154532.28,17236,408,366,139,226,742,3291,8129,2249,56,2769,9186,8050
2018,CalFresh,State Assembly,District 23,78955.66,104481,1329,2064,737,820,11127,21290,46199,5057,1073,19735,56418,48063
2018,CalFresh,State Assembly,District 24,180605.18,15970,398,298,41,171,1385,2444,8194,1978,53,1916,8428,7542
2018,CalFresh,State Assembly,District 25,141225.84,23521,669,447,88,198,1721,3083,7852,7081,115,3669,12881,10640
2018,CalFresh,State Assembly,District 26,54103.84,149875,922,2753,665,1604,2905,27881,104858,3055,1702,9474,79026,70849
2018,CalFresh,State Assembly,District 27,104237.7,50614,1004,1576,186,483,2682,4225,27123,11386,293,4905,26321,24293
2018,CalFresh,State Assembly,District 28,167260.52,17408,461,466,95,190,1324,3787,7561,2030,129,2577,9264,8144
2018,CalFresh,State Assembly,District 29,120633.1,38823,822,838,162,313,1648,13001,16049,1686,210,6229,20649,18174
2018,CalFresh,State Assembly,District 30,81845.68,76540,1261,1275,267,891,805,6771,62935,1017,155,4857,40991,35549
2018,CalFresh,State Assembly,District 31,46285.4,162285,1586,3014,773,1182,10484,14946,106179,5560,966,24150,84919,77366
2018,CalFresh,State Assembly,District 32,47182.1,125980,844,2492,703,979,8493,14421,92611,2194,344,7917,66898,59082
2018,CalFresh,State Assembly,District 33,60863.88,141024,1797,3971,1212,933,25858,37892,64669,1912,570,10123,75003,66021
2018,CalFresh,State Assembly,District 34,74605.44,96104,744,2242,686,846,10177,31471,44719,2216,293,7228,52015,44089
2018,CalFresh,State Assembly,District 35,84424.06,59963,795,1564,402,769,1200,35122,15039,875,362,7365,31658,28305
2018,CalFresh,State Assembly,District 36,67385.78,112059,2015,6793,1451,1624,33506,21653,50107,1499,240,5054,60588,51471
2018,CalFresh,State Assembly,District 37,96902.4,49910,597,941,203,762,1044,19170,22070,912,228,6486,26462,23448
2018,CalFresh,State Assembly,District 38,115040.24,32332,758,1059,199,612,2179,12067,13348,1572,82,3084,17240,15092
2018,CalFresh,State Assembly,District 39,73633.28,70880,1556,2610,386,1235,3819,12540,50605,1704,100,2112,37425,33455
2018,CalFresh,State Assembly,District 40,75501.16,88328,1185,2584,836,656,14503,13819,49369,2866,201,7570,48026,40302
2018,CalFresh,State Assembly,District 41,107541.28,37827,749,1431,452,407,6679,8242,18437,1642,59,2768,20141,17686
2018,CalFresh,State Assembly,District 42,71403.78,83321,1729,2387,569,403,8513,30872,34671,1491,410,7364,43779,39542
2018,CalFresh,State Assembly,District 43,91166.46,45875,1870,766,134,385,2399,25913,12900,2484,68,2111,24143,21732
2018,CalFresh,State Assembly,District 44,103532.1,49068,628,952,202,942,1159,8678,31910,1490,90,5741,26089,22979
2018,CalFresh,State Assembly,District 45,97159.16,45967,1207,1200,228,758,3959,14543,21567,2948,42,2908,24605,21362
2018,CalFresh,State Assembly,District 46,75142.48,63027,1489,2185,542,1239,5160,14285,38333,2717,73,2459,33857,29170
2018,CalFresh,State Assembly,District 47,68485.34,117626,1391,3195,724,833,18252,10750,77380,2047,195,9002,62502,55124
2018,CalFresh,State Assembly,District 48,80274.74,57689,764,2060,670,756,2186,5980,43570,3510,80,2363,31360,26329
2018,CalFresh,State Assembly,District 49,75594.26,43404,649,1391,275,434,925,3146,27173,10580,45,1535,22980,20424
2018,CalFresh,State Assembly,District 50,136245.48,22316,745,434,101,235,3264,9254,6343,1004,64,2387,11220,11096
2018,CalFresh,State Assembly,District 51,61985.98,73346,1189,3126,662,895,3294,4511,59791,3879,109,1762,38873,34473
2018,CalFresh,State Assembly,District 52,69345.78,82028,844,2445,526,756,7300,8287,58025,2364,107,5945,43847,38181
2018,CalFresh,State Assembly,District 53,46001.2,94537,1227,3799,534,1270,12402,6883,66514,5025,219,3494,45939,48598
2018,CalFresh,State Assembly,District 54,89351.5,58842,1270,2274,491,694,24161,7260,21274,1402,112,4633,30310,28532
2018,CalFresh,State Assembly,District 55,108336.06,27428,456,560,203,278,1169,5375,14988,3171,55,2670,15027,12401
2018,CalFresh,State Assembly,District 56,56070.7,112611,1536,2297,609,974,3886,11482,90648,546,830,5219,60156,52455
2018,CalFresh,State Assembly,District 57,83960.52,50237,797,1528,345,555,1381,5067,39258,2452,87,1992,27263,22974
2018,CalFresh,State Assembly,District 58,74235.98,58279,1032,1827,456,696,3713,4562,45137,2329,78,2460,32197,26082
2018,CalFresh,State Assembly,District 59,46934.16,148037,1787,7016,1256,1843,42897,3312,96398,611,152,4667,78622,69415
2018,CalFresh,State Assembly,District 60,88287.22,58118,937,1013,230,400,4085,10458,35816,1840,120,5799,31513,26605
2018,CalFresh,State Assembly,District 61,73117.8,82942,1320,1907,590,527,15451,11234,45803,1853,189,8412,44985,37957
2018,CalFresh,State Assembly,District 62,77818.86,66365,1259,2126,495,790,24364,4866,31185,1728,86,4136,35947,30418
2018,CalFresh,State Assembly,District 63,60869.76,78289,1041,2398,492,920,7901,4001,61334,2333,82,2638,42932,35357
2018,CalFresh,State Assembly,District 64,60283.72,129874,1588,6025,1156,1495,41424,4988,73861,3249,207,6145,69516,60358
2018,CalFresh,State Assembly,District 65,86905.42,58237,821,994,217,428,2720,10244,32035,7109,154,5975,31313,26924
2018,CalFresh,State Assembly,District 66,118728.96,27469,534,697,198,425,5064,5190,11780,2676,54,2705,14952,12517
2018,CalFresh,State Assembly,District 67,87876.6,62608,1187,1142,272,412,5661,19532,27844,1616,184,7771,34121,28487
2018,CalFresh,State Assembly,District 68,122054.1,33652,454,670,209,297,1413,7788,18087,2101,105,4158,18281,15371
2018,CalFresh,State Assembly,District 69,69509.44,84521,743,1745,389,719,1912,8268,61432,6830,210,5869,43263,41258
2018,CalFresh,State Assembly,District 70,80659.88,62284,977,2521,532,848,12482,7978,31786,5504,145,4389,33551,28733
2018,CalFresh,State Assembly,District 71,85778.42,78272,922,1119,282,744,5976,24457,19155,1653,607,26424,41741,36531
2018,CalFresh,State Assembly,District 72,88197.06,56120,781,694,156,434,984,10197,21970,18229,108,4632,29706,26414
2018,CalFresh,State Assembly,District 73,136545.36,20065,356,299,74,152,607,8605,6979,857,72,2945,10695,9370
2018,CalFresh,State Assembly,District 74,122794,24097,459,317,59,156,856,9848,7212,1628,80,4473,12879,11218
2018,CalFresh,State Assembly,District 75,93710.54,45576,651,718,171,457,2055,11886,22167,1607,614,7247,24519,21057
2018,CalFresh,State Assembly,District 76,96885.74,35652,419,677,134,264,1920,10654,14535,1380,175,6988,19058,16594
2018,CalFresh,State Assembly,District 77,129548.16,21181,346,181,49,225,1599,6089,4129,3267,83,6014,11451,9730
2018,CalFresh,State Assembly,District 78,108838.8,37775,568,770,172,286,4793,11428,10491,1656,223,9184,18088,19687
2018,CalFresh,State Assembly,District 79,88081.42,64931,881,1135,327,546,11078,9344,25016,5613,247,13633,35369,29562
2018,CalFresh,State Assembly,District 80,93984.94,92761,1085,1290,250,923,7265,7270,58446,4951,242,14587,50970,41791
2018,CalFresh,State Senate,District 01,92441.44,98518,1722,3114,988,982,2431,67544,11663,2380,2454,12046,51280,47238
2018,CalFresh,State Senate,District 02,96630.94,111865,2931,3654,856,1483,3503,57427,29620,2984,5361,12970,58152,53713
2018,CalFresh,State Senate,District 03,99622.88,88705,1609,1967,498,880,16302,24744,27311,6186,683,13479,48586,40119
2018,CalFresh,State Senate,District 04,75217.94,157361,2322,4096,1168,1647,11423,76676,35291,7694,1938,24339,83258,74103
2018,CalFresh,State Senate,District 05,74781.84,175628,1532,3580,960,2246,21262,41600,76275,16857,681,18953,94725,80903
2018,CalFresh,State Senate,District 06,76758.5,196500,2970,5257,1130,1590,48316,36565,42195,20159,1799,47466,104039,92461
2018,CalFresh,State Senate,District 07,134804.88,60348,962,1114,319,561,13170,13297,17073,4143,245,12420,33898,26450
2018,CalFresh,State Senate,District 08,77258.3,180319,2314,3832,1179,1466,14817,54018,72099,7587,2570,29228,96448,83871
2018,CalFresh,State Senate,District 09,99952.16,114401,2202,2389,549,1038,41701,9571,30891,13381,381,18476,62705,51696
2018,CalFresh,State Senate,District 10,129663.8,60843,1574,1121,262,604,8086,7692,20930,12772,273,11090,33511,27332
2018,CalFresh,State Senate,District 11,130454.66,72641,2767,1652,278,574,11200,8773,15357,19722,353,17236,36778,35863
2018,CalFresh,State Senate,District 12,62113.38,216567,2137,4060,1108,1959,7773,31648,154937,5167,543,16499,114853,101714
2018,CalFresh,State Senate,District 13,165246.62,33413,814,672,188,400,2141,5760,16429,4266,110,4707,17738,15675
2018,CalFresh,State Senate,District 14,44638.02,303837,2260,5491,1374,2489,15552,31981,220526,7076,1690,27012,159696,144141
2018,CalFresh,State Senate,District 15,138670.98,64300,1404,1943,281,643,3789,7849,32549,12489,397,7227,33754,30546
2018,CalFresh,State Senate,District 16,66192.14,219792,1949,6040,1760,1926,21413,71053,105788,4569,1083,15886,117220,102572
2018,CalFresh,State Senate,District 17,104902.14,92604,1731,2184,483,1012,2485,27177,45490,4001,507,12944,49392,43212
2018,CalFresh,State Senate,District 18,74813.2,131123,2897,4658,879,2475,8973,25427,87364,4619,174,4566,69915,61208
2018,CalFresh,State Senate,District 19,85311.94,127101,1446,2622,556,1963,2757,48006,59328,2647,477,13886,67265,59836
2018,CalFresh,State Senate,District 20,68900.86,199602,2227,5650,1250,1565,25448,19085,135418,4424,298,14929,106319,93283
2018,CalFresh,State Senate,District 21,72687.58,217151,3521,9526,2219,2565,52740,44035,103534,3423,478,12941,116879,100272
2018,CalFresh,State Senate,District 22,74762.24,108949,1444,3431,798,1280,2937,8362,79151,14675,127,3697,58570,50379
2018,CalFresh,State Senate,District 23,74166.4,181530,3159,4965,1393,1223,24455,46126,89129,4567,636,16617,98029,83501
2018,CalFresh,State Senate,District 24,54322.38,153817,2385,6018,1112,2048,11022,11999,116699,9213,282,4602,79626,74191
2018,CalFresh,State Senate,District 25,101707.34,82500,2591,2467,754,812,8673,34739,30425,3648,117,4898,43718,38782
2018,CalFresh,State Senate,District 26,137605.72,38052,1113,853,227,433,5932,14285,10981,2320,104,4430,19517,18535
2018,CalFresh,State Senate,District 27,113415.4,71552,1782,1828,389,1204,5040,25549,30847,3834,105,6177,38244,33308
2018,CalFresh,State Senate,District 28,82485.62,132980,1920,2426,598,736,8708,32128,77148,2483,456,12057,70718,62262
2018,CalFresh,State Senate,District 29,97686.4,90504,1337,1655,444,763,3787,15626,51812,10082,231,8966,48889,41615
2018,CalFresh,State Senate,District 30,61314.68,224919,3471,10662,1973,2633,84845,12639,113700,2328,331,11076,116161,108758
2018,CalFresh,State Senate,District 31,81121.46,141252,2261,2908,819,934,19513,21787,81759,3669,303,14221,76518,64734
2018,CalFresh,State Senate,District 32,81956.42,99846,1738,3018,749,1073,5958,11027,72433,5312,168,4948,54652,45194
2018,CalFresh,State Senate,District 33,57604.4,174476,2357,6223,1241,2195,22698,9251,129119,6809,223,6376,94924,79552
2018,CalFresh,State Senate,District 34,82106.36,130995,1400,2260,504,1076,2933,17850,75505,24616,292,9799,67997,62998
